,,,,,,,,,,,,,,,,
FRANCISCOPOLIS (Prefeitura),1743506127,1274646,,,,,,16.19/2025,19 BPM/15 RPM,N,S,Tem aditivo,PREFEITURA MUNICIPAL FRANCISCOPOLIS (Prefeitura),2854,01.613.394/0001-16,2203
FRANCISCOPOLIS (Prefeitura),1773935691,1274646,,,,,,16.19/2025-ADT,19 BPM/15 RPM,1743506127,S,Aberto,PREFEITURA MUNICIPAL FRANCISCOPOLIS (Prefeitura),2854,01.613.394/0001-16,2203
FRANCISCOPOLIS (Prefeitura),1773426573,1274646,,,,,,16.19/2025-ADT,19 BPM/15 RPM,1743506127,N,Cancelado,PREFEITURA MUNICIPAL FRANCISCOPOLIS (Prefeitura),2854,01.613.394/0001-16,2203
UMBURATIBA (Prefeitura),1490906754,1193341,,,,,,07/2017,4 GP/2 PEL/24 CIA PM IND/15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL UMBURATIBA (Prefeitura),3122,18.404.996/0001-66,2237
UMBURATIBA (Prefeitura),1617200315,1193341,,,,,,07/2017-ADT,24 CIA PM IND815 RPM,1490906754,N,Finalizado,PREFEITURA MUNICIPAL UMBURATIBA (Prefeitura),3122,18.404.996/0001-66,2227
UMBURATIBA (Prefeitura),1678891494,1251065,,,,,,07/2017-ADT-ADT-ADT,24 CIA PM IND815 RPM,1490906754,N,Finalizado,PREFEITURA MUNICIPAL UMBURATIBA (Prefeitura),3122,18.404.996/0001-66,2227
UMBURATIBA (Prefeitura),1770994791,1516178,,,,,,01.24/2026,24 CIA PM IND815 RPM,N,S,Aberto,PREFEITURA MUNICIPAL UMBURATIBA (Prefeitura),3122,18.404.996/0001-66,2227
PEDRA AZUL (Prefeitura),1499792839,1195502,,,,,,02/2013,70 BPM/15 RPM,N,N,Finalizado,PREFEITURA MUNICIPAL DE PEDRA AZUL (Prefeitura),381,18.414.565/0001-80,6894
PEDRA AZUL (Prefeitura),1529592950,1195502,,,,,,01/2018,44 BPM/15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL DE PEDRA AZUL (Prefeitura),381,18.414.565/0001-80,6891
PEDRA AZUL (Prefeitura),1565871535,1393099,,,,,,01/2018-ADT,44 BPM/15 RPM,1529592950,N,Finalizado,PREFEITURA MUNICIPAL DE PEDRA AZUL (Prefeitura),381,18.414.565/0001-80,6891
PEDRA AZUL (Prefeitura),1770991834,1381151,,,,,,03.70/2026,70 BPM/15 RPM,N,S,Aberto,PREFEITURA MUNICIPAL DE PEDRA AZUL (Prefeitura),381,18.414.565/0001-80,6894
ITAIPE,1498049990,1144898,,,,,,17/2017,19 BPM/15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL ITAIPE,3160,18.404.756/0001-61,2203
ITAIPE,1577707270,1515121,,,,,,12019,BPM MAMB/CPE,N,N,Finalizado,PREFEITURA MUNICIPAL ITAIPE,3160,18.404.756/0001-61,1666
ITAIPE,1602872673,1144898,,,,,,02/2020 TAD-ADT,19 BPM/15 RPM,1498049990,N,Finalizado,PREFEITURA MUNICIPAL ITAIPE,3160,18.404.756/0001-61,2203
ITAIPE,1736860673,1473792,,,,,,06.19/2025,19 BPM/15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL ITAIPE,3160,18.404.756/0001-61,2203
ITAIPE,1770809512,1473792,,,,,,06.19/2025-ADT,19 BPM/15 RPM,1736860673,S,Aberto,PREFEITURA MUNICIPAL ITAIPE,3160,18.404.756/0001-61,2203
ARAÇUAI (Prefeitura),1497289106,1134972,,,,,,01/2017,70 BPM/15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL DE ARAÇUAI (Prefeitura),4524,17.963.083/0001-17,6894
ARAÇUAI (Prefeitura),1554728665,1388305,,,,,,01/2017-ADT,70 BPM/15 RPM,1497289106,N,Finalizado,PREFEITURA MUNICIPAL DE ARAÇUAI (Prefeitura),4524,17.963.083/0001-17,6894
ARAÇUAI (Prefeitura),1597078085,1416817,,,,,,02/2017-ADT-ADT,70 BPM/15 RPM,1497289106,N,Finalizado,PREFEITURA MUNICIPAL DE ARAÇUAI (Prefeitura),4524,17.963.083/0001-17,6894
ARAÇUAI (Prefeitura),1675967686,1305002,,,,,,58/2022,BPM MAMB/CPE,N,S,Finalizado,PREFEITURA MUNICIPAL DE ARAÇUAI (Prefeitura),4524,17.963.083/0001-17,1666
ARAÇUAI (Prefeitura),1752680902,1751890,,,,,,17/2025,BPM MAMB/CPE,N,S,Aberto,PREFEITURA MUNICIPAL DE ARAÇUAI (Prefeitura),4524,17.963.083/0001-17,1666
ARAÇUAI (Prefeitura),1769696265,1402718,,,,,,01.70/2026,70 BPM/15 RPM,N,S,Aberto,PREFEITURA MUNICIPAL DE ARAÇUAI (Prefeitura),4524,17.963.083/0001-17,6894
ITINGA (Prefeitura),1491498583,1102169,,,,,,04/2014,BPM MAMB/CPE,N,N,Finalizado,PREFEITURA MUNICIPAL ITINGA (Prefeitura),3178,18.348.748/0001-45,1666
ITINGA (Prefeitura),1536955645,1102169,,,,,,01/2018,BPM MAMB/CPE,N,N,Finalizado,PREFEITURA MUNICIPAL ITINGA (Prefeitura),3178,18.348.748/0001-45,1666
ITINGA (Prefeitura),1586263354,1193937,,,,,,01/2020,70 BPM/15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL ITINGA (Prefeitura),3178,18.348.748/0001-45,6894
ITINGA (Prefeitura),1623151201,1193937,,,,,,01/2020-ADT,70 BPM/15 RPM,1586263354,N,Finalizado,PREFEITURA MUNICIPAL ITINGA (Prefeitura),3178,18.348.748/0001-45,6894
ITINGA (Prefeitura),1649167785,1305002,,,,,,130/2021,BPM MAMB/CPE,N,S,Finalizado,PREFEITURA MUNICIPAL ITINGA (Prefeitura),3178,18.348.748/0001-45,1666
ITINGA (Prefeitura),1643127594,1299510,,,,,,01/2020-ADT-ADT,70 BPM/15 RPM,1586263354,N,Finalizado,PREFEITURA MUNICIPAL ITINGA (Prefeitura),3178,18.348.748/0001-45,6894
ITINGA (Prefeitura),1710510778,1422435,,,,,,01.70/2024,70 BPM/15 RPM,N,S,Cancelado,PREFEITURA MUNICIPAL ITINGA (Prefeitura),3178,18.348.748/0001-45,6894
ITINGA (Prefeitura),1710512553,1423870,,,,,,01.70/2024,70 BPM/15 RPM,N,N,Finalizado,PREFEITURA MUNICIPAL ITINGA (Prefeitura),3178,18.348.748/0001-45,6894
ITINGA (Prefeitura),1769692518,1419001,,,,,,02.70/2026,70 BPM/15 RPM,N,S,Aberto,PREFEITURA MUNICIPAL ITINGA (Prefeitura),3178,18.348.748/0001-45,6894
OURO VERDE DE MINAS (Prefeitura),1491507273,1141142,,,,,,26/2017,ASSESSORIA DE DESENVOLVIMENTO ORGANIZACIONAL/GCG,N,N,Finalizado,PREFEITURA MUNICIPAL OURO VERDE DE MINAS (Prefeitura),3334,18.404.947/0001-23,7214
OURO VERDE DE MINAS (Prefeitura),1625052718,1144013,,,,,,18.19/2021,19 BPM/15 RPM,N,N,Finalizado,PREFEITURA MUNICIPAL OURO VERDE DE MINAS (Prefeitura),3334,18.404.947/0001-23,2203
OURO VERDE DE MINAS (Prefeitura),1663185350,1144013,,,,,,01.19/2022,19 BPM/15 RPM,N,N,Finalizado,PREFEITURA MUNICIPAL OURO VERDE DE MINAS (Prefeitura),3334,18.404.947/0001-23,2203
OURO VERDE DE MINAS (Prefeitura),1674049016,1391606,,,,,,02.19/2023,19 BPM/15 RPM,N,N,Finalizado,PREFEITURA MUNICIPAL OURO VERDE DE MINAS (Prefeitura),3334,18.404.947/0001-23,2203
OURO VERDE DE MINAS (Prefeitura),1704375039,1391606,,,,,,01.19/2024,19 BPM/15 RPM,N,S,Cancelado,PREFEITURA MUNICIPAL OURO VERDE DE MINAS (Prefeitura),3334,18.404.947/0001-23,2203
OURO VERDE DE MINAS (Prefeitura),1704377007,1391606,,,,,,01.19/2024,19 BPM/15 RPM,N,N,Finalizado,PREFEITURA MUNICIPAL OURO VERDE DE MINAS (Prefeitura),3334,18.404.947/0001-23,2203
OURO VERDE DE MINAS (Prefeitura),1736351239,1391606,,,,,,12.19/2025,19 BPM/15 RPM,N,N,Finalizado,PREFEITURA MUNICIPAL OURO VERDE DE MINAS (Prefeitura),3334,18.404.947/0001-23,2203
OURO VERDE DE MINAS (Prefeitura),1769684398,1391606,,,,,,01.19/2026,19 BPM/15 RPM,N,S,Aberto,PREFEITURA MUNICIPAL OURO VERDE DE MINAS (Prefeitura),3334,18.404.947/0001-23,2203
PALMOPOLIS,1756814875,1746528,,,,,,11.44/2025,44 BPM/15 RPM,N,S,Aberto,PREFEITURA MUNICIPAL PALMOPOLIS,3342,66.234.345/0001-18,6891
SALTO DA DIVISA (Prefeitura),1501856854,1439678,,,,,,03/2017,44 BPM/15 RPM,N,N,Finalizado,PREFEITURA MUNICIPAL DE SALTO DA DIVISA (Prefeitura),33,18.347.401/0000-18,6891
SALTO DA DIVISA (Prefeitura),1632161885,1336692,,,,,,13.44/2021,44 BPM/15 RPM,N,N,Finalizado,PREFEITURA MUNICIPAL DE SALTO DA DIVISA (Prefeitura),33,18.347.401/0000-18,6891
SALTO DA DIVISA (Prefeitura),1756813123,1188283,,,,,,12.44/2025,44 BPM/15 RPM,N,S,Aberto,PREFEITURA MUNICIPAL DE SALTO DA DIVISA (Prefeitura),33,18.347.401/0000-18,6891
PONTO DOS VOLANTES (Prefeitura),1490898408,1427178,,,,,,01/2016,44 BPM/15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL PONTO DOS VOLANTES (Prefeitura),3404,01.613.377/0001-89,6891
PONTO DOS VOLANTES (Prefeitura),1500045788,1102169,,,,,,10/2017,BPM MAMB/CPE,N,N,Finalizado,PREFEITURA MUNICIPAL PONTO DOS VOLANTES (Prefeitura),3404,01.613.377/0001-89,1666
PONTO DOS VOLANTES (Prefeitura),1580823336,1427178,,,,,,01/2016-ADT,44 BPM/15 RPM,1490898408,N,Finalizado,PREFEITURA MUNICIPAL PONTO DOS VOLANTES (Prefeitura),3404,01.613.377/0001-89,6891
PONTO DOS VOLANTES (Prefeitura),1626462764,1565613,,,,,,12/2021,44 BPM/15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL PONTO DOS VOLANTES (Prefeitura),3404,01.613.377/0001-89,6891
PONTO DOS VOLANTES (Prefeitura),1626459066,1427178,,,,,,12/2021,44 BPM/15 RPM,N,N,Finalizado,PREFEITURA MUNICIPAL PONTO DOS VOLANTES (Prefeitura),3404,01.613.377/0001-89,6891
PONTO DOS VOLANTES (Prefeitura),1646402342,1444587,,,,,,12/2021-ADT,70 BPM/15 RPM,1626462764,N,Finalizado,PREFEITURA MUNICIPAL PONTO DOS VOLANTES (Prefeitura),3404,01.613.377/0001-89,6894
PONTO DOS VOLANTES (Prefeitura),1754048786,1444587,,,,,,08.70/2025,70 BPM/15 RPM,N,S,Aberto,PREFEITURA MUNICIPAL PONTO DOS VOLANTES (Prefeitura),3404,01.613.377/0001-89,6894
RIO DO PRADO (Prefeitura),1492538081,1275221,,,,,,01/2017,44 BPM/15 RPM,N,N,Finalizado,PREFEITURA MUNICIPAL DE RIO DO PRADO (Prefeitura),31,18.349.936/0001-98,6891
RIO DO PRADO (Prefeitura),1611750990,1275221,,,,,,05/2021,44 BPM/15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL DE RIO DO PRADO (Prefeitura),31,18.349.936/0001-98,6891
RIO DO PRADO (Prefeitura),1637682317,1473842,,,,,,05/2021-ADT,44 BPM/15 RPM,1611750990,N,Finalizado,PREFEITURA MUNICIPAL DE RIO DO PRADO (Prefeitura),31,18.349.936/0001-98,6891
RIO DO PRADO (Prefeitura),1752755329,1473842,,,,,,10.44/2025,44 BPM/15 RPM,N,S,Aberto,PREFEITURA MUNICIPAL DE RIO DO PRADO (Prefeitura),31,18.349.936/0001-98,6891
LADAINHA (Prefeitura),1514307544,1252444,,,,,,18/2017,19 BPM/15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL LADAINHA (Prefeitura),3216,18.404.863/0001-90,2203
LADAINHA (Prefeitura),1585586914,1252444,,,,,,18/2017-ADT,19 BPM/15 RPM,1514307544,N,Finalizado,PREFEITURA MUNICIPAL LADAINHA (Prefeitura),3216,18.404.863/0001-90,2203
LADAINHA (Prefeitura),1594838882,1252444,,,,,,18/2017-ADT-ADT-ADT,19 BPM/15 RPM,1514307544,N,Finalizado,PREFEITURA MUNICIPAL LADAINHA (Prefeitura),3216,18.404.863/0001-90,2203
LADAINHA (Prefeitura),1594835223,1252444,,,,,,18/2017-ADT-ADT,19 BPM/15 RPM,1514307544,N,Finalizado,PREFEITURA MUNICIPAL LADAINHA (Prefeitura),3216,18.404.863/0001-90,2203
LADAINHA (Prefeitura),1610836726,1252444,,,,,,04.19/2021,19 BPM/15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL LADAINHA (Prefeitura),3216,18.404.863/0001-90,2203
LADAINHA (Prefeitura),1656595074,1706449,,,,,,04.19/2021-ADT-ADT,19 BPM/15 RPM,1610836726,N,Finalizado,PREFEITURA MUNICIPAL LADAINHA (Prefeitura),3216,18.404.863/0001-90,2203
LADAINHA (Prefeitura),1675025457,1706449,,,,,,01.19/2023,15 RPM,N,N,Finalizado,PREFEITURA MUNICIPAL LADAINHA (Prefeitura),3216,18.404.863/0001-90,6869
LADAINHA (Prefeitura),1751470219,1391689,,,,,,19.19/2025,19 BPM/15 RPM,N,S,Aberto,PREFEITURA MUNICIPAL LADAINHA (Prefeitura),3216,18.404.863/0001-90,2203
NOVO CRUZEIRO,1495138452,1335033,,,,,,11/2017,19 BPM/15 RPM,N,N,Finalizado,PREFEITURA MUNICIPAL NOVO CRUZEIRO,3320,18.404.889/0001-38,2203
NOVO CRUZEIRO,1561561716,1329200,,,,,,06/2019,15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL NOVO CRUZEIRO,3320,18.404.889/0001-38,6869
NOVO CRUZEIRO,1583248707,1329200,,,,,,01/2019-ADT,15 RPM,1561561716,N,Finalizado,PREFEITURA MUNICIPAL NOVO CRUZEIRO,3320,18.404.889/0001-38,6869
NOVO CRUZEIRO,1701437141,1250224,,,,,,03.19/2023,19 BPM/15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL NOVO CRUZEIRO,3320,18.404.889/0001-38,2203
NOVO CRUZEIRO,1729859768,1250224,,,,,,03.19/2023-ADT,19 BPM/15 RPM,1701437141,S,Cancelado,PREFEITURA MUNICIPAL NOVO CRUZEIRO,3320,18.404.889/0001-38,2203
NOVO CRUZEIRO,1749556551,1375435,,,,,,18.19/2025,19 BPM/15 RPM,N,S,Aberto,PREFEITURA MUNICIPAL NOVO CRUZEIRO,3320,18.404.889/0001-38,2203
BANDEIRA (Prefeitura),1748370312,1567163,,,,,,04.44/2022-ADT,44 BPM/15 RPM,1655134282,N,Cancelado,PREFEITURA MUNICIPAL DE BANDEIRA (Prefeitura),23,18.349.902/0001-01,6891
BANDEIRA (Prefeitura),1655134282,1567163,,,,,,44/2022,44 BPM/15 RPM,N,N,Tem aditivo,PREFEITURA MUNICIPAL DE BANDEIRA (Prefeitura),23,18.349.902/0001-01,6891
BANDEIRA (Prefeitura),1748370540,1567163,,,,,,04.44/2022-ADT,44 BPM/15 RPM,1655134282,N,Cancelado,PREFEITURA MUNICIPAL DE BANDEIRA (Prefeitura),23,18.349.902/0001-01,6891
